date,GOI,Wheat,Maize,Barley,Soyabean,Rice
2007-04-08,155.706666667,170.033333333,154.373333333,192.006666667,136.963333333,129.07
2007-04-09,155.68,170.61,155.07,191.92,136.23,129.07
2007-04-10,156.02,172.66,157.69,193.27,134.54,129.07
2007-04-11,155.99,173.11,154.03,193.66,135.56,129.03
2007-04-12,155.76,174.28,153.5,194.48,134.38,129.0
2007-04-13,157.09,176.64,157.69,196.13,134.38,128.55
2007-04-14,157.023333333,176.673333333,157.166666667,196.363333333,134.38,128.57
2007-04-15,156.956666667,176.706666667,156.643333333,196.596666667,134.38,128.59
2007-04-16,156.89,176.74,156.12,196.83,134.38,128.61
2007-04-17,155.63,176.92,153.5,197.86,132.18,128.61
2007-04-18,156.48,176.93,159.27,197.35,132.01,128.43
2007-04-19,158.25,178.79,162.93,198.81,133.53,128.43
2007-04-20,158.28,179.69,158.22,199.83,134.88,128.28
2007-04-21,158.063333333,179.593333333,157.346666667,199.87,134.766666667,128.28
2007-04-22,157.846666667,179.496666667,156.473333333,199.91,134.653333333,128.28
2007-04-23,157.63,179.4,155.6,199.95,134.54,128.28
2007-04-24,157.36,178.87,158.74,200.11,132.86,128.28
2007-04-25,159.37,180.74,162.41,201.0,134.88,128.25
2007-04-26,158.71,180.85,160.31,200.4,134.04,128.33
2007-04-27,158.92,180.09,160.84,200.05,134.88,128.33
2007-04-28,158.726666667,179.53,159.966666667,199.36,135.163333333,128.33
2007-04-29,158.533333333,178.97,159.093333333,198.67,135.446666667,128.33
2007-04-30,158.34,178.41,158.22,197.98,135.73,128.33
2007-05-01,160.03,178.33,161.89,197.95,138.26,128.82
2007-05-02,159.82,177.52,163.98,198.02,137.41,128.79
2007-05-03,160.05,176.96,167.12,197.96,137.08,128.76
2007-05-04,160.18,176.88,168.17,198.94,136.91,128.76
2007-05-05,159.836666667,176.85,166.773333333,199.36,136.626666667,128.73
2007-05-06,159.493333333,176.82,165.376666667,199.78,136.343333333,128.7
2007-05-07,159.15,176.79,163.98,200.2,136.06,128.67
2007-05-08,157.37,175.01,157.17,201.02,135.56,128.67
2007-05-09,157.99,175.0,158.22,201.46,136.74,128.7
2007-05-10,156.8,174.5,152.98,201.9,136.23,128.73
